NUM,OUT_DM,deviation_48H_value,prediction_48H_value,RATIO_6H,RATIO_12H,RATIO_24H,RATIO_32H,RATIO_48H,RATIO_72H,newpeople,weekend,Total_edwin,Eme_edwin,Tra_edwin,Ped_edwin,Total_people,Total_people1,Total_people2,Total_people3,Total_people4,Total_people5,Eme_people,Eme_people1,Eme_people2,Eme_people3,Eme_people4,Eme_people5,Tra_people,Tra_people1,Tra_people2,Tra_people3,Tra_people4,Tra_people5,Ped_people,Ped_people1,Ped_people2,Ped_people3,Ped_people4,Ped_people5,Total_Rbed,Eme_Rbed,Tra_Rbed,Ped_Rbed,Total_Pboard,Eme_Pboard,Tra_Pboard,Ped_Pboard,Total_Fever,Eme_Fever,Tra_Fever,Ped_Fever,Total_Doctor,Eme_Doctor,Tra_Doctor,Ped_Doctor,Occupation_rate
1249,2021-09-17 10:55:01.113,-2.4008707144787263E-2,0.17703773726617816,52.600000000000001,42.100000000000001,8.7999999999999989,7.0000000000000009,0.0,0.0,5,0,0.19600000000000001,0.33300000000000002,0.77700000000000002,0.0,53,5,20,28,0,0,49,5,18,26,0,0,4,0,2,2,0,0,0,0,0,0,0,0,112,90,10,12,16,15,1,0,16,16,0,0,10,7,2,1,0.92500000000000004
1250,2021-09-17 11:55:01.147,-4.2231611325277654E-2,-1.5556844423053707E-2,47.5,37.700000000000003,8.2000000000000011,6.6000000000000005,0.0,0.0,8,0,0.16800000000000001,0.26700000000000002,1.1000000000000001,0.0,51,4,18,29,0,0,45,4,14,27,0,0,6,0,4,2,0,0,0,0,0,0,0,0,112,90,10,12,6,6,0,0,13,11,2,0,10,7,2,1,0.84899999999999998
1251,2021-09-17 12:55:01.183,-0.14676807261522828,-1.6271633495002352E-2,42.899999999999999,33.900000000000006,8.9000000000000004,7.0999999999999996,0.0,0.0,2,0,0.159,0.254,0.94999999999999996,0.0,47,5,16,26,0,0,42,5,12,25,0,0,5,0,4,1,0,0,0,0,0,0,0,0,112,90,10,12,7,7,0,0,12,10,2,0,10,7,2,1,0.79200000000000004
1252,2021-09-17 13:55:01.173,-7.5541004860200017E-2,4.4413327700714988E-2,42.899999999999999,33.900000000000006,12.5,7.0999999999999996,1.7999999999999998,0.0,2,0,0.156,0.25800000000000001,0.59999999999999998,0.25,46,4,14,28,0,0,42,4,11,27,0,0,3,0,3,0,0,0,1,0,0,1,0,0,112,90,10,12,10,10,0,0,11,9,1,1,10,7,2,1,0.79200000000000004
1253,2021-09-17 14:55:01.200,-0.28206886316091562,-0.27043094579683441,41.199999999999996,27.500000000000004,13.700000000000001,7.7999999999999998,3.8999999999999999,0.0,7,0,0.14999999999999999,0.25,0.5,0.25,46,4,14,28,0,0,42,4,13,25,0,0,3,0,1,2,0,0,1,0,0,1,0,0,112,90,10,12,6,6,0,0,14,11,2,1,10,7,2,1,0.79200000000000004
1254,2021-09-17 15:55:01.260,-0.21372320892104935,-2.3222507779613349E-2,28.299999999999997,17.0,9.4000000000000004,5.7000000000000002,3.7999999999999998,0.0,7,0,0.13100000000000001,0.20300000000000001,0.80000000000000004,0.25,41,4,12,25,0,0,35,4,11,20,0,0,5,0,1,4,0,0,1,0,0,1,0,0,112,90,10,12,3,3,0,0,10,7,2,1,10,7,2,1,0.66000000000000003
1255,2021-09-17 16:55:00.210,-7.6332992467929461E-2,-6.8840589695209065E-3,23.400000000000002,8.5,6.4000000000000004,4.2999999999999998,4.2999999999999998,0.0,8,0,0.126,0.191,0.5,0.91600000000000004,39,4,15,20,0,0,33,4,12,17,0,0,3,0,1,2,0,0,3,0,2,1,0,0,112,90,10,12,1,1,0,0,10,8,0,2,10,7,2,1,0.623
1256,2021-09-17 17:55:00.213,-7.5204043601275833E-2,0.08537173672051665,28.599999999999998,11.899999999999999,7.0999999999999996,4.7999999999999998,4.7999999999999998,0.0,2,0,0.126,0.17799999999999999,0.90000000000000002,0.91600000000000004,38,4,17,17,0,0,30,4,12,14,0,0,5,0,3,2,0,0,3,0,2,1,0,0,112,90,10,12,2,2,0,0,10,7,1,2,10,7,2,1,0.56599999999999995
1257,2021-09-17 18:55:00.230,8.5983886264279039E-2,0.32817419049306862,25.699999999999999,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,2,0,8.0000000000000002E-2,0.10299999999999999,0.69999999999999996,0.91600000000000004,25,3,8,14,0,0,18,3,4,11,0,0,4,0,2,2,0,0,3,0,2,1,0,0,112,90,10,12,2,2,0,0,7,4,1,2,10,7,2,1,0.34000000000000002
1258,2021-09-17 19:55:00.283,-8.4463276423153849E-2,-0.02610004789313114,12.5,3.1000000000000001,3.1000000000000001,3.1000000000000001,3.1000000000000001,0.0,7,0,9.7000000000000003E-2,0.114,1.45,0.58299999999999996,30,2,11,17,0,0,20,2,5,13,0,0,8,0,5,3,0,0,2,0,1,1,0,0,112,90,10,12,4,4,0,0,11,7,3,1,10,7,2,1,0.377
1259,2021-09-17 20:55:00.270,-0.16336142247826355,-0.04718114354071265,15.4,2.6000000000000001,2.6000000000000001,2.6000000000000001,2.6000000000000001,0.0,4,0,0.13400000000000001,0.17899999999999999,1.45,0.83299999999999996,33,2,14,16,1,0,22,2,8,11,1,0,8,0,5,3,0,0,3,0,1,2,0,0,112,90,10,12,4,4,0,0,14,9,3,2,8,5,2,1,0.41499999999999998
1260,2021-09-17 21:55:00.270,2.6843656249527861E-2,0.09461369571028666,20.0,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,0.0,5,0,0.16800000000000001,0.245,1.7,0.5,42,2,15,23,2,0,30,2,11,15,2,0,10,0,4,6,0,0,2,0,0,2,0,0,112,90,10,12,6,6,0,0,13,9,3,1,8,5,2,1,0.56599999999999995
1261,2021-09-17 22:55:00.300,-0.19574419462276524,-0.22060634963846759,22.5,2.5,2.5,2.5,2.5,0.0,8,0,0.11700000000000001,0.217,0.14999999999999999,0.5,29,2,9,16,1,1,26,2,9,13,1,1,1,0,0,1,0,0,2,0,0,2,0,0,112,90,10,12,9,9,0,0,7,7,0,0,8,5,2,1,0.49099999999999999
1262,2021-09-17 23:55:00.330,-5.2360029469436527E-2,8.1082699740310585E-2,26.5,5.8999999999999995,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,4,0,0.122,0.221,0.0,0.91600000000000004,29,2,13,13,0,1,26,2,11,12,0,1,0,0,0,0,0,0,3,0,2,1,0,0,112,90,10,12,8,8,0,0,8,8,0,0,8,5,2,1,0.49099999999999999
1263,2021-09-18 00:55:00.327,-0.17947657796909336,-0.16578480020383199,26.5,5.8999999999999995,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,6,1,0.14399999999999999,0.29799999999999999,0.0,0.58299999999999996,29,3,12,14,0,0,27,3,11,13,0,0,0,0,0,0,0,0,2,0,1,1,0,0,112,90,10,12,8,8,0,0,8,8,0,0,7,4,2,1,0.50900000000000001
1264,2021-09-18 01:55:00.343,-0.41197472169871407,-0.26247761983245527,40.0,6.7000000000000002,3.3000000000000003,3.3000000000000003,3.3000000000000003,0.0,4,1,0.13300000000000001,0.28299999999999997,0.0,0.33300000000000002,26,3,12,11,0,0,25,3,11,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,112,90,10,12,9,9,0,0,8,8,0,0,7,4,2,1,0.47199999999999998
1265,2021-09-18 02:55:00.360,-2.9321727865926933E-2,0.15939915973552835,40.699999999999996,11.1,3.6999999999999997,3.6999999999999997,3.6999999999999997,0.0,1,1,0.13800000000000001,0.28699999999999998,0.14999999999999999,0.33300000000000002,27,3,11,13,0,0,25,3,10,12,0,0,1,0,0,1,0,0,1,0,1,0,0,0,112,90,10,12,11,11,0,0,8,8,0,0,7,4,2,1,0.47199999999999998
1266,2021-09-18 03:55:00.367,-0.13853834156485645,-0.10327351958823389,37.5,15.6,3.1000000000000001,3.1000000000000001,3.1000000000000001,0.0,2,1,0.14899999999999999,0.32500000000000001,0.14999999999999999,0.0,30,3,10,17,0,0,29,3,10,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,112,90,10,12,11,11,0,0,9,9,0,0,7,4,2,1,0.54700000000000004
1267,2021-09-18 04:55:00.403,1.8189465679209538E-2,0.2897191157617105,41.199999999999996,14.699999999999999,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,4,1,0.16700000000000001,0.376,0.0,0.0,33,3,11,19,0,0,33,3,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,90,10,12,13,13,0,0,9,9,0,0,7,4,2,1,0.623
1268,2021-09-18 05:55:00.430,-5.8754645324836506E-2,3.4873438617749816E-2,42.899999999999999,17.100000000000001,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,2,1,0.17100000000000001,0.38600000000000001,0.0,0.0,34,3,11,20,0,0,34,3,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,90,10,12,13,13,0,0,9,9,0,0,7,4,2,1,0.64200000000000002
1269,2021-09-18 06:55:00.450,-0.11029057531281447,-3.3730364490410239E-2,50.0,19.400000000000002,2.8000000000000003,2.8000000000000003,2.8000000000000003,0.0,1,1,0.17299999999999999,0.376,0.0,0.33300000000000002,34,3,12,19,0,0,33,3,11,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,112,90,10,12,13,13,0,0,9,8,0,1,7,4,2,1,0.623
1270,2021-09-18 07:55:00.463,7.0612430380302932E-2,0.23852347953597144,55.000000000000007,27.500000000000004,2.5,2.5,2.5,0.0,3,1,0.193,0.42399999999999999,0.0,0.33300000000000002,38,3,13,22,0,0,37,3,12,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,112,90,10,12,14,14,0,0,12,11,0,1,7,4,2,1,0.69799999999999995
1271,2021-09-18 08:55:00.490,7.6583374850674152E-2,5.2720382565324658E-2,47.899999999999999,22.900000000000002,2.1000000000000001,2.1000000000000001,2.1000000000000001,0.0,7,1,0.16900000000000001,0.29799999999999999,0.14999999999999999,0.33300000000000002,48,5,14,29,0,0,46,5,13,28,0,0,1,0,0,1,0,0,1,0,1,0,0,0,112,90,10,12,13,13,0,0,14,13,0,1,10,7,2,1,0.86799999999999999
1272,2021-09-18 09:55:00.497,2.0298163769149172E-2,0.16405763526315886,50.0,24.0,2.0,2.0,2.0,0.0,1,1,0.155,0.27900000000000003,0.0,0.33300000000000002,43,5,13,23,1,1,42,5,12,23,1,1,0,0,0,0,0,0,1,0,1,0,0,0,112,90,10,12,16,16,0,0,12,11,0,1,10,7,2,1,0.79200000000000004
1273,2021-09-18 10:55:00.510,-4.5342717847180851E-3,-5.3927656370504382E-2,43.299999999999997,21.699999999999999,1.7000000000000002,1.7000000000000002,1.7000000000000002,0.0,8,1,0.157,0.27000000000000002,0.14999999999999999,0.33300000000000002,49,6,13,29,0,1,47,6,12,28,0,1,1,0,0,1,0,0,1,0,1,0,0,0,112,90,10,12,4,4,0,0,12,11,0,1,10,7,2,1,0.88700000000000001
1274,2021-09-18 11:55:00.523,-4.2724981148853466E-2,-2.7494915343208862E-2,33.900000000000006,18.600000000000001,3.4000000000000004,1.7000000000000002,1.7000000000000002,0.0,5,1,0.17799999999999999,0.30099999999999999,0.29999999999999999,0.58299999999999996,55,6,13,33,2,1,51,6,12,30,2,1,2,0,0,2,0,0,2,0,1,1,0,0,112,90,10,12,8,8,0,0,14,12,0,2,10,7,2,1,0.96199999999999997
1275,2021-09-18 12:55:00.557,-2.1397652419797575E-3,0.10221470761508812,33.300000000000004,20.599999999999998,3.2000000000000002,1.6000000000000001,1.6000000000000001,0.0,3,1,0.17399999999999999,0.29699999999999999,0.14999999999999999,0.58299999999999996,55,6,14,32,2,1,52,6,13,30,2,1,1,0,0,1,0,0,2,0,1,1,0,0,112,90,10,12,5,5,0,0,15,13,0,2,10,7,2,1,0.98099999999999998
1276,2021-09-18 13:55:00.563,-0.55257599430406956,-0.58006127262225859,35.0,20.0,1.7000000000000002,0.0,0.0,0.0,8,1,0.153,0.24299999999999999,0.75,0.33300000000000002,49,5,9,33,2,0,43,5,8,28,2,0,5,0,0,5,0,0,1,0,1,0,0,0,112,90,10,12,5,5,0,0,10,9,0,1,10,7,2,1,0.81100000000000005
1277,2021-09-18 14:55:00.570,-0.35692375912224922,-0.22747470737199374,30.800000000000001,13.5,1.8999999999999999,0.0,0.0,0.0,5,1,0.14199999999999999,0.22500000000000001,0.80000000000000004,0.25,45,5,11,27,1,1,39,5,10,22,1,1,5,0,1,4,0,0,1,0,0,1,0,0,112,90,10,12,5,5,0,0,8,8,0,0,10,7,2,1,0.73599999999999999
1278,2021-09-18 15:55:00.600,-2.1060178926072773E-2,0.12184314604886769,32.700000000000003,13.5,3.7999999999999998,0.0,0.0,0.0,7,1,0.13900000000000001,0.20899999999999999,1.1870000000000001,0.25,45,4,5,34,1,1,38,4,4,28,1,1,6,0,1,5,0,0,1,0,0,1,0,0,112,90,10,12,8,6,2,0,7,7,0,0,10,7,2,1,0.71699999999999997
1279,2021-09-18 16:55:00.623,0.33314621364254271,0.47072156461214609,32.700000000000003,12.699999999999999,3.5999999999999996,0.0,0.0,0.0,7,1,0.14499999999999999,0.218,1.4370000000000001,0.0,47,4,7,34,1,1,40,4,5,29,1,1,7,0,2,5,0,0,0,0,0,0,0,0,112,90,10,12,7,5,2,0,7,7,0,0,10,7,2,1,0.755
1280,2021-09-18 17:55:00.603,2.6693199260068856E-2,0.10310825453385566,30.800000000000001,11.5,3.7999999999999998,0.0,0.0,0.0,5,1,0.13800000000000001,0.214,1.111,0.0,44,2,10,30,1,1,38,2,8,26,1,1,6,0,2,4,0,0,0,0,0,0,0,0,112,90,10,12,9,8,1,0,6,6,0,0,10,7,2,1,0.71699999999999997
1281,2021-09-18 18:55:00.640,-0.18832827900097682,-0.38314518181508683,37.200000000000003,9.3000000000000007,4.7000000000000002,0.0,0.0,0.0,7,1,0.126,0.18099999999999999,1.0549999999999999,0.58299999999999996,38,2,12,23,1,0,31,2,7,21,1,0,5,0,4,1,0,0,2,0,1,1,0,0,112,90,10,12,10,9,1,0,6,4,0,2,10,7,2,1,0.58499999999999996
1282,2021-09-18 19:55:00.653,-0.14471551825626766,-4.0250667321354461E-2,33.300000000000004,8.9000000000000004,4.3999999999999995,2.1999999999999997,0.0,0.0,6,1,0.14000000000000001,0.189,1.571,0.91600000000000004,41,2,13,25,1,0,32,2,7,22,1,0,6,0,4,2,0,0,3,0,2,1,0,0,112,90,10,12,13,10,3,0,7,5,0,2,10,7,2,1,0.60399999999999998
1283,2021-09-18 20:55:00.707,-0.30095511971128308,-0.22157063480184133,32.600000000000001,6.5,2.1999999999999997,0.0,0.0,0.0,8,1,0.14899999999999999,0.217,1.714,0.58299999999999996,35,1,11,22,1,0,26,1,7,17,1,0,7,0,3,4,0,0,2,0,1,1,0,0,112,90,10,12,14,11,3,0,5,3,0,2,8,5,2,1,0.49099999999999999
1284,2021-09-18 21:55:00.703,-9.0345778587375081E-2,-7.5590920534604478E-4,25.0,6.8000000000000007,2.2999999999999998,0.0,0.0,0.0,8,1,0.17100000000000001,0.28899999999999998,0.88800000000000001,0.58299999999999996,41,1,9,30,1,0,34,1,7,25,1,0,5,0,1,4,0,0,2,0,1,1,0,0,112,90,10,12,15,14,1,0,8,6,0,2,8,5,2,1,0.64200000000000002
1285,2021-09-18 22:55:00.710,0.222651152003908,0.3223022952538051,35.0,15.0,2.5,0.0,0.0,0.0,2,1,0.126,0.21199999999999999,0.55500000000000005,0.58299999999999996,30,1,9,19,1,0,25,1,7,16,1,0,3,0,1,2,0,0,2,0,1,1,0,0,112,90,10,12,13,12,1,0,5,3,0,2,8,5,2,1,0.47199999999999998
1286,2021-09-18 23:55:00.773,0.10896686257031335,0.14946419131885097,35.099999999999994,16.199999999999999,2.7000000000000002,2.7000000000000002,0.0,0.0,2,1,0.126,0.22800000000000001,0.38800000000000001,0.33300000000000002,29,2,9,18,0,0,26,2,7,17,0,0,2,0,1,1,0,0,1,0,1,0,0,0,112,90,10,12,13,12,1,0,3,2,0,1,8,5,2,1,0.49099999999999999
1287,2021-09-19 00:55:00.777,-0.51021017165370919,-0.43134273230137504,37.799999999999997,13.5,5.4000000000000004,2.7000000000000002,0.0,0.0,4,1,0.17000000000000001,0.32600000000000001,0.88800000000000001,0.0,35,2,9,24,0,0,30,2,8,20,0,0,5,0,1,4,0,0,0,0,0,0,0,0,112,90,10,12,13,12,1,0,2,2,0,0,7,4,2,1,0.56599999999999995
1288,2021-09-19 01:55:00.830,-0.39262001992856804,-0.33028927654556006,42.100000000000001,13.200000000000001,5.2999999999999998,2.6000000000000001,0.0,0.0,2,1,0.18099999999999999,0.36799999999999999,0.61099999999999999,0.0,37,2,11,24,0,0,34,2,9,23,0,0,3,0,2,1,0,0,0,0,0,0,0,0,112,90,10,12,13,12,1,0,3,3,0,0,7,4,2,1,0.64200000000000002
1289,2021-09-19 02:55:00.853,-0.26332216427974769,-0.15233836735975687,46.200000000000003,15.4,5.0999999999999996,2.6000000000000001,0.0,0.0,2,1,0.17399999999999999,0.34200000000000003,0.77700000000000002,0.0,35,3,10,22,0,0,31,3,8,20,0,0,4,0,2,2,0,0,0,0,0,0,0,0,112,90,10,12,13,12,1,0,3,3,0,0,7,4,2,1,0.58499999999999996
1290,2021-09-19 03:55:00.840,5.3783115296209022E-2,0.31284366310874101,48.699999999999996,17.899999999999999,5.0999999999999996,2.6000000000000001,0.0,0.0,4,1,0.16300000000000001,0.34999999999999998,0.222,0.0,33,2,9,22,0,0,32,2,8,22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,112,90,10,12,14,13,1,0,3,3,0,0,7,4,2,1,0.60399999999999998
1291,2021-09-19 04:55:01.050,-0.33339081858244862,-0.32091177829792294,51.399999999999999,27.0,5.4000000000000004,2.7000000000000002,0.0,0.0,4,1,0.16300000000000001,0.34000000000000002,0.222,0.25,33,2,9,22,0,0,31,2,8,21,0,0,1,0,1,0,0,0,1,0,0,1,0,0,112,90,10,12,14,13,1,0,4,3,0,1,7,4,2,1,0.58499999999999996
1292,2021-09-19 05:55:00.867,-0.12851684616908762,-0.10174978811984824,64.700000000000003,35.299999999999997,5.8999999999999995,2.9000000000000004,0.0,0.0,2,1,0.17199999999999999,0.35099999999999998,0.222,0.5,34,2,11,21,0,0,31,2,10,19,0,0,1,0,1,0,0,0,2,0,0,2,0,0,112,90,10,12,15,14,1,0,4,3,0,1,7,4,2,1,0.58499999999999996
1293,2021-09-19 06:55:00.913,-1.7175946423539368E-2,0.19052831829281514,64.099999999999994,35.899999999999999,5.0999999999999996,2.6000000000000001,0.0,0.0,4,1,0.189,0.38300000000000001,0.222,0.75,37,2,10,25,0,0,33,2,9,22,0,0,1,0,1,0,0,0,3,0,0,3,0,0,112,90,10,12,18,17,1,0,6,3,0,3,7,4,2,1,0.623
1294,2021-09-19 07:55:00.937,-9.8282799470112675E-2,-0.10104363489386109,58.099999999999994,37.200000000000003,4.7000000000000002,2.2999999999999998,0.0,0.0,5,1,0.215,0.434,0.222,0.91600000000000004,42,3,11,27,1,0,38,2,10,25,1,0,1,0,1,0,0,0,3,1,0,2,0,0,112,90,10,12,18,17,1,0,7,5,0,2,7,4,2,1,0.71699999999999997
1295,2021-09-19 08:55:01.130,-6.7913498294535884E-2,6.5199423812008023E-2,52.0,36.0,4.0,4.0,0.0,0.0,4,1,0.157,0.26300000000000001,0.222,0.41599999999999998,48,5,12,30,1,0,46,4,11,30,1,0,1,0,1,0,0,0,1,1,0,0,0,0,112,90,10,12,17,16,1,0,7,7,0,0,11,8,2,1,0.86799999999999999
1296,2021-09-19 09:55:01.157,-0.14173908069664676,-0.21413944682747976,48.199999999999996,33.900000000000006,5.4000000000000004,3.5999999999999996,0.0,0.0,6,1,0.151,0.25600000000000001,0.222,0.0,51,4,12,34,1,0,50,4,11,34,1,0,1,0,1,0,0,0,0,0,0,0,0,0,112,90,10,12,9,8,1,0,7,7,0,0,11,8,2,1,0.94299999999999995
1297,2021-09-19 10:55:01.077,-9.7387473214566089E-2,2.7055881121150219E-2,42.399999999999999,28.799999999999997,6.8000000000000007,3.4000000000000004,0.0,0.0,7,1,0.153,0.24199999999999999,0.77700000000000002,0.0,53,2,14,37,0,0,49,2,12,35,0,0,4,0,2,2,0,0,0,0,0,0,0,0,112,90,10,12,7,6,1,0,7,7,0,0,11,8,2,1,0.92500000000000004
1298,2021-09-19 11:55:01.257,0.13546562622022457,0.22213827986294735,35.299999999999997,25.0,4.3999999999999995,1.5,0.0,0.0,6,1,0.16400000000000001,0.24199999999999999,1.5,0.0,56,3,16,37,0,0,48,3,13,32,0,0,8,0,3,5,0,0,0,0,0,0,0,0,112,90,10,12,7,6,1,0,9,9,0,0,11,8,2,1,0.90600000000000003
1299,2021-09-19 12:55:01.117,-0.20983653948277003,-0.23020855220304529,34.899999999999999,27.0,4.7999999999999998,1.6000000000000001,0.0,0.0,7,1,0.16200000000000001,0.23000000000000001,1.5549999999999999,0.33300000000000002,55,2,20,33,0,0,46,2,15,29,0,0,8,0,4,4,0,0,1,0,1,0,0,0,112,90,10,12,6,5,1,0,8,7,0,1,11,8,2,1,0.86799999999999999
1300,2021-09-19 13:55:01.140,-3.6802369016753614E-2,0.26099657405347565,37.299999999999997,27.500000000000004,5.8999999999999995,2.0,0.0,0.0,4,1,0.111,0.16300000000000001,0.83299999999999996,0.33300000000000002,38,2,15,21,0,0,33,2,11,20,0,0,4,0,3,1,0,0,1,0,1,0,0,0,112,90,10,12,4,3,1,0,5,4,0,1,11,8,2,1,0.623
1301,2021-09-19 14:55:01.143,-0.13832852036945584,-1.0981676014643338E-2,28.899999999999999,15.6,6.7000000000000002,2.1999999999999997,0.0,0.0,6,1,0.107,0.156,0.77700000000000002,0.33300000000000002,36,2,14,20,0,0,31,2,11,18,0,0,4,0,2,2,0,0,1,0,1,0,0,0,112,90,10,12,5,4,1,0,6,5,0,1,11,8,2,1,0.58499999999999996
1302,2021-09-19 15:55:01.170,-0.21360048161825151,-0.18205789546182927,16.300000000000001,11.600000000000001,2.2999999999999998,2.2999999999999998,2.2999999999999998,0.0,11,1,0.106,0.156,0.77700000000000002,0.33300000000000002,36,2,15,19,0,0,31,2,12,17,0,0,4,0,2,2,0,0,1,0,1,0,0,0,112,90,10,12,4,3,1,0,8,6,1,1,11,8,2,1,0.58499999999999996
1303,2021-09-19 16:55:01.210,3.6478979010250816E-2,4.4630248478961229E-2,23.699999999999999,7.9000000000000004,2.6000000000000001,2.6000000000000001,2.6000000000000001,0.0,3,1,9.2999999999999999E-2,0.13800000000000001,0.61099999999999999,0.33300000000000002,31,2,13,16,0,0,27,2,10,15,0,0,3,0,2,1,0,0,1,0,1,0,0,0,112,90,10,12,5,4,1,0,8,6,1,1,11,8,2,1,0.50900000000000001
1304,2021-09-19 17:55:00.230,-2.6218682570250496E-2,-9.0214167893506392E-2,18.399999999999999,7.9000000000000004,2.6000000000000001,2.6000000000000001,2.6000000000000001,0.0,6,1,8.0000000000000002E-2,0.11,0.83299999999999996,0.33300000000000002,27,2,13,12,0,0,22,2,9,11,0,0,4,0,3,1,0,0,1,0,1,0,0,0,112,90,10,12,2,1,1,0,7,5,1,1,11,8,2,1,0.41499999999999998
1305,2021-09-19 18:55:00.250,-0.11921510807475276,8.4283227213722042E-2,16.699999999999999,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,0.0,6,1,9.0999999999999998E-2,0.127,0.84999999999999998,0.33300000000000002,32,2,10,20,0,0,26,2,7,17,0,0,5,0,2,3,0,0,1,0,1,0,0,0,112,90,10,12,3,3,0,0,8,7,0,1,11,8,2,1,0.49099999999999999
1306,2021-09-19 19:55:00.267,-0.2073278172899499,-0.17639890106897282,16.199999999999999,2.7000000000000002,2.7000000000000002,2.7000000000000002,2.7000000000000002,0.0,1,1,0.078,0.10100000000000001,0.94999999999999996,0.33300000000000002,26,3,8,15,0,0,20,2,5,13,0,0,5,1,2,2,0,0,1,0,1,0,0,0,112,90,10,12,5,5,0,0,7,6,0,1,11,8,2,1,0.377
1307,2021-09-19 20:55:00.260,-6.5467419533430694E-3,0.2090917102458838,11.799999999999999,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,7,1,9.8000000000000004E-2,0.159,0.55000000000000004,0.5,25,4,2,18,0,1,20,3,2,14,0,1,3,1,0,2,0,0,2,0,0,2,0,0,112,90,10,12,7,7,0,0,8,6,1,1,8,5,2,1,0.377
1308,2021-09-19 21:55:00.267,-0.12694298994554284,0.11417316843485295,11.4,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,6,1,0.11700000000000001,0.19700000000000001,0.69999999999999996,0.25,30,4,2,23,0,1,25,3,2,19,0,1,4,1,0,3,0,0,1,0,0,1,0,0,112,90,10,12,8,8,0,0,9,7,2,0,8,5,2,1,0.47199999999999998
1309,2021-09-19 22:55:00.303,-0.12222337372865841,-0.21730196472666963,14.299999999999999,5.7000000000000002,2.9000000000000004,2.9000000000000004,2.9000000000000004,0.0,4,1,0.094,0.151,0.40000000000000002,0.75,24,3,1,20,0,0,19,2,1,16,0,0,2,1,0,1,0,0,3,0,0,3,0,0,112,90,10,12,8,8,0,0,5,4,0,1,8,5,2,1,0.35799999999999998
1310,2021-09-19 23:55:00.340,-3.8341547223614353E-2,-0.12608468418123053,16.100000000000001,6.5,3.2000000000000002,3.2000000000000002,3.2000000000000002,0.0,4,1,9.5000000000000001E-2,0.155,0.29999999999999999,0.83299999999999996,24,2,2,20,0,0,19,2,1,16,0,0,2,0,0,2,0,0,3,0,1,2,0,0,112,90,10,12,10,10,0,0,7,3,1,3,8,5,2,1,0.35799999999999998
1311,2021-09-20 00:55:00.357,0.04088000764684506,0.25166206186645657,21.399999999999999,7.0999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,0.0,4,0,0.106,0.184,0.5,0.58299999999999996,23,2,3,18,0,0,18,2,1,15,0,0,3,0,1,2,0,0,2,0,1,1,0,0,112,90,10,12,10,10,0,0,6,3,1,2,7,4,2,1,0.34000000000000002
1312,2021-09-20 01:55:00.340,0.27619711044022138,0.60016112429471269,28.599999999999998,7.0999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,0.0,2,0,0.112,0.20599999999999999,0.34999999999999998,0.58299999999999996,24,2,4,18,0,0,20,2,2,16,0,0,2,0,1,1,0,0,2,0,1,1,0,0,112,90,10,12,10,10,0,0,6,4,0,2,7,4,2,1,0.377
1313,2021-09-20 02:55:00.353,-2.4993520669043222E-2,3.8708853633541457E-2,30.800000000000001,7.7000000000000002,3.7999999999999998,3.7999999999999998,3.7999999999999998,0.0,1,0,0.10199999999999999,0.193,0.34999999999999998,0.33300000000000002,21,2,6,13,0,0,18,2,4,12,0,0,2,0,1,1,0,0,1,0,1,0,0,0,112,90,10,12,10,10,0,0,4,3,0,1,7,4,2,1,0.34000000000000002
